path,label,fold
data/train/train\8\78755.png,8,1
data/train/train\8\78756.png,8,4
data/train/train\8\78757.png,8,1
data/train/train\8\78758.png,8,4
data/train/train\8\78759.png,8,3
data/train/train\8\78760.png,8,4
data/train/train\8\78761.png,8,0
data/train/train\8\78762.png,8,0
data/train/train\8\78763.png,8,2
data/train/train\8\78766.png,8,4
data/train/train\8\78768.png,8,3
data/train/train\8\78769.png,8,1
data/train/train\8\78770.png,8,1
data/train/train\8\78771.png,8,4
data/train/train\8\78772.png,8,4
data/train/train\8\78773.png,8,3
data/train/train\8\78774.png,8,4
data/train/train\8\78775.png,8,2
data/train/train\8\78776.png,8,4
data/train/train\8\78777.png,8,2
data/train/train\8\78778.png,8,1
data/train/train\8\78779.png,8,0
data/train/train\8\78780.png,8,2
data/train/train\8\78781.png,8,1
data/train/train\8\78783.png,8,2
data/train/train\8\78784.png,8,1
data/train/train\8\78786.png,8,0
data/train/train\8\78787.png,8,0
data/train/train\8\78788.png,8,0
data/train/train\8\78789.png,8,2
data/train/train\8\78790.png,8,1
data/train/train\8\78791.png,8,3
data/train/train\8\78792.png,8,0
data/train/train\8\78793.png,8,4
data/train/train\8\78794.png,8,0
data/train/train\8\78795.png,8,1
data/train/train\8\78796.png,8,4
data/train/train\8\78797.png,8,3
data/train/train\8\78799.png,8,1
data/train/train\8\78800.png,8,4
data/train/train\8\78802.png,8,3
data/train/train\8\78803.png,8,2
data/train/train\8\78804.png,8,2
data/train/train\8\78805.png,8,3
data/train/train\8\78806.png,8,4
data/train/train\8\78807.png,8,3
data/train/train\8\78808.png,8,3
data/train/train\8\78809.png,8,4
data/train/train\8\78810.png,8,1
data/train/train\8\78811.png,8,3
data/train/train\8\78812.png,8,3
data/train/train\8\78814.png,8,1
data/train/train\8\78815.png,8,1
data/train/train\8\78816.png,8,3
data/train/train\8\78818.png,8,2
data/train/train\8\78819.png,8,4
data/train/train\8\78821.png,8,1
data/train/train\8\78822.png,8,2
data/train/train\8\78823.png,8,3
data/train/train\8\78824.png,8,0
data/train/train\8\78825.png,8,2
data/train/train\8\78826.png,8,3
data/train/train\8\78827.png,8,2
data/train/train\8\78828.png,8,2
data/train/train\8\78829.png,8,2
data/train/train\8\78830.png,8,0
data/train/train\8\78831.png,8,2
data/train/train\8\78832.png,8,4
data/train/train\8\78833.png,8,0
data/train/train\8\78837.png,8,4
data/train/train\8\78838.png,8,0
data/train/train\8\78839.png,8,1
data/train/train\8\78840.png,8,1
data/train/train\8\78841.png,8,0
data/train/train\8\78842.png,8,4
data/train/train\8\78843.png,8,2
data/train/train\8\78845.png,8,2
data/train/train\8\78846.png,8,3
data/train/train\8\78847.png,8,2
data/train/train\8\78848.png,8,1
data/train/train\8\78849.png,8,4
data/train/train\8\78850.png,8,0
data/train/train\8\78851.png,8,2
data/train/train\8\78852.png,8,2
data/train/train\8\78853.png,8,4
data/train/train\8\78854.png,8,1
data/train/train\8\78856.png,8,4
data/train/train\8\78857.png,8,4
data/train/train\8\78858.png,8,1
data/train/train\8\78859.png,8,1
data/train/train\8\78860.png,8,2
data/train/train\8\78863.png,8,2
data/train/train\8\78865.png,8,2
data/train/train\8\78868.png,8,0
data/train/train\8\78870.png,8,0
data/train/train\8\78871.png,8,4
data/train/train\8\78872.png,8,0
data/train/train\8\78874.png,8,3
data/train/train\8\78875.png,8,4
data/train/train\8\78876.png,8,4
data/train/train\8\78877.png,8,0
data/train/train\8\78878.png,8,2
data/train/train\8\78879.png,8,0
data/train/train\8\78880.png,8,1
data/train/train\8\78881.png,8,2
data/train/train\8\78882.png,8,0
data/train/train\8\78883.png,8,2
data/train/train\8\78884.png,8,4
data/train/train\8\78886.png,8,2
data/train/train\8\78887.png,8,3
data/train/train\8\78888.png,8,2
data/train/train\8\78889.png,8,0
data/train/train\8\78891.png,8,1
data/train/train\8\78892.png,8,3
data/train/train\8\78893.png,8,0
data/train/train\8\78895.png,8,1
data/train/train\8\78896.png,8,0
data/train/train\8\78897.png,8,2
data/train/train\8\78898.png,8,1
data/train/train\8\78899.png,8,4
data/train/train\8\78900.png,8,2
data/train/train\8\78901.png,8,2
data/train/train\8\78902.png,8,4
data/train/train\8\78903.png,8,3
data/train/train\8\78905.png,8,4
data/train/train\8\78906.png,8,3
data/train/train\8\78907.png,8,3
data/train/train\8\78909.png,8,0
data/train/train\8\78910.png,8,1
data/train/train\8\78911.png,8,4
data/train/train\8\78912.png,8,2
data/train/train\8\78913.png,8,3
data/train/train\8\78914.png,8,3
data/train/train\8\78915.png,8,0
data/train/train\8\78916.png,8,0
data/train/train\8\78917.png,8,0
data/train/train\8\78919.png,8,4
data/train/train\8\78921.png,8,3
data/train/train\8\78922.png,8,4
data/train/train\8\78923.png,8,1
data/train/train\8\78924.png,8,4
data/train/train\8\78925.png,8,0
data/train/train\8\78926.png,8,3
data/train/train\8\78927.png,8,4
data/train/train\8\78928.png,8,1
data/train/train\8\78929.png,8,1
data/train/train\8\78930.png,8,3
data/train/train\8\78931.png,8,1
data/train/train\8\78932.png,8,4
data/train/train\8\78933.png,8,1
data/train/train\8\78934.png,8,3
data/train/train\8\78935.png,8,3
data/train/train\8\86611.png,8,2
data/train/train\8\86612.png,8,0
data/train/train\8\86613.png,8,3
data/train/train\8\86614.png,8,4
data/train/train\8\86615.png,8,2
data/train/train\8\86616.png,8,3
data/train/train\8\86617.png,8,1
data/train/train\8\86618.png,8,1
data/train/train\8\86619.png,8,1
data/train/train\8\86620.png,8,0
data/train/train\8\90061.png,8,2
data/train/train\8\90062.png,8,3
data/train/train\8\90063.png,8,1
data/train/train\8\90064.png,8,3
data/train/train\8\90066.png,8,2
data/train/train\8\90067.png,8,3
data/train/train\8\90068.png,8,0
data/train/train\8\90070.png,8,3
data/train/train\8\90071.png,8,1
data/train/train\8\90072.png,8,0
data/train/train\8\90073.png,8,2
data/train/train\8\90074.png,8,4
data/train/train\8\90075.png,8,0
data/train/train\8\90076.png,8,1
data/train/train\8\90077.png,8,0
data/train/train\8\90078.png,8,2
data/train/train\8\90079.png,8,2
data/train/train\8\90080.png,8,3
data/train/train\8\90081.png,8,1
data/train/train\8\90083.png,8,2
data/train/train\8\90084.png,8,4
data/train/train\8\90085.png,8,1
data/train/train\8\90086.png,8,1
data/train/train\8\90087.png,8,3
data/train/train\8\90088.png,8,2
data/train/train\8\90089.png,8,4
data/train/train\8\90090.png,8,2
data/train/train\8\90092.png,8,2
data/train/train\8\90094.png,8,4
data/train/train\8\90095.png,8,0
data/train/train\8\90096.png,8,1
data/train/train\8\90097.png,8,2
data/train/train\8\90098.png,8,2
data/train/train\8\90099.png,8,0
data/train/train\8\90100.png,8,0
data/train/train\8\90101.png,8,0
data/train/train\8\90102.png,8,0
data/train/train\8\90103.png,8,3
data/train/train\8\90105.png,8,1
data/train/train\8\90106.png,8,3
data/train/train\8\90107.png,8,3
data/train/train\8\90108.png,8,3
data/train/train\8\90109.png,8,1
data/train/train\8\90111.png,8,0
data/train/train\8\90112.png,8,4
data/train/train\8\90114.png,8,4
data/train/train\8\90115.png,8,2
data/train/train\8\90116.png,8,3
data/train/train\8\90119.png,8,2
data/train/train\8\90120.png,8,0
data/train/train\8\90121.png,8,1
data/train/train\8\90122.png,8,4
data/train/train\8\90123.png,8,1
data/train/train\8\90125.png,8,2
data/train/train\8\90126.png,8,0
data/train/train\8\91641.png,8,1
data/train/train\8\91643.png,8,3
data/train/train\8\91644.png,8,0
data/train/train\8\91646.png,8,3
data/train/train\8\91647.png,8,0
data/train/train\8\91648.png,8,2
data/train/train\8\91649.png,8,3
data/train/train\8\91650.png,8,4
data/train/train\8\91651.png,8,0
data/train/train\8\91652.png,8,1
data/train/train\8\91653.png,8,2
data/train/train\8\91655.png,8,0
data/train/train\8\91656.png,8,1
data/train/train\8\91657.png,8,3
data/train/train\8\91658.png,8,0
data/train/train\8\92579.png,8,0
data/train/train\8\92580.png,8,1
data/train/train\8\92581.png,8,0
data/train/train\8\92582.png,8,0
data/train/train\8\92583.png,8,1
data/train/train\8\92585.png,8,4
data/train/train\8\92586.png,8,4
data/train/train\8\92587.png,8,3
data/train/train\8\92588.png,8,4
data/train/train\8\92589.png,8,4
data/train/train\8\92590.png,8,2
data/train/train\8\92591.png,8,0
data/train/train\8\92592.png,8,2
data/train/train\8\92593.png,8,3
data/train/train\8\92595.png,8,1
data/train/train\8\92597.png,8,2
data/train/train\8\92598.png,8,2
data/train/train\8\92599.png,8,0
data/train/train\8\92600.png,8,0
data/train/train\8\99327.png,8,1
data/train/train\8\99328.png,8,3
data/train/train\8\99329.png,8,4
data/train/train\8\99330.png,8,4
data/train/train\8\99331.png,8,3
data/train/train\8\99332.png,8,1
data/train/train\8\99333.png,8,4
data/train/train\8\99334.png,8,1
data/train/train\8\99335.png,8,1
data/train/train\8\99336.png,8,0
data/train/train\8\99337.png,8,2
data/train/train\8\99338.png,8,2
data/train/train\8\99339.png,8,3
data/train/train\8\99340.png,8,2
data/train/train\8\99341.png,8,4
data/train/train\8\99342.png,8,2
data/train/train\8\99343.png,8,2
data/train/train\8\99344.png,8,2
data/train/train\8\99345.png,8,1
data/train/train\8\99346.png,8,3
data/train/train\8\99348.png,8,2
data/train/train\8\99349.png,8,0
data/train/train\8\99350.png,8,4
data/train/train\8\99351.png,8,4
data/train/train\8\99352.png,8,3
data/train/train\8\99353.png,8,0
data/train/train\8\99354.png,8,4
data/train/train\8\99356.png,8,1
data/train/train\8\99357.png,8,1
data/train/train\8\99358.png,8,2
data/train/train\8\99359.png,8,2
data/train/train\8\99361.png,8,4
data/train/train\8\99362.png,8,2
data/train/train\8\99363.png,8,2
data/train/train\8\99364.png,8,2
data/train/train\8\99365.png,8,3
data/train/train\8\99366.png,8,4
data/train/train\8\99367.png,8,0
data/train/train\8\99368.png,8,0
data/train/train\8\99369.png,8,4
data/train/train\8\99370.png,8,1
data/train/train\8\99371.png,8,4
data/train/train\8\99372.png,8,0
data/train/train\8\99374.png,8,4
data/train/train\8\99375.png,8,0
data/train/train\8\99376.png,8,0
data/train/train\8\99377.png,8,3
data/train/train\8\99378.png,8,0
data/train/train\8\99379.png,8,0
data/train/train\8\99380.png,8,4
data/train/train\8\99382.png,8,1
data/train/train\8\99383.png,8,3
data/train/train\8\99384.png,8,2
data/train/train\8\99385.png,8,1
data/train/train\8\99387.png,8,3
data/train/train\8\99389.png,8,1
data/train/train\8\99390.png,8,1
data/train/train\8\99391.png,8,0
data/train/train\8\99392.png,8,3
data/train/train\8\99393.png,8,4
data/train/train\8\99394.png,8,3
data/train/train\8\99395.png,8,2
data/train/train\8\99396.png,8,2
data/train/train\8\99398.png,8,3
data/train/train\8\99399.png,8,3
data/train/train\8\99400.png,8,4
data/train/train\8\99402.png,8,4
data/train/train\8\99403.png,8,4
data/train/train\8\99404.png,8,3
data/train/train\8\99405.png,8,1
data/train/train\8\99406.png,8,0
data/train/train\8\99407.png,8,0
data/train/train\8\99409.png,8,2
data/train/train\8\99410.png,8,1
data/train/train\8\99411.png,8,1
data/train/train\8\99412.png,8,3
data/train/train\8\99413.png,8,3
data/train/train\8\99414.png,8,2
data/train/train\8\99415.png,8,0
data/train/train\8\99416.png,8,4
data/train/train\8\99417.png,8,4
data/train/train\8\99418.png,8,3
data/train/train\8\99419.png,8,0
data/train/train\8\99420.png,8,0
data/train/train\8\99421.png,8,0
data/train/train\8\99422.png,8,1
data/train/train\8\99423.png,8,4
data/train/train\8\99424.png,8,4
data/train/train\8\99425.png,8,2
data/train/train\8\99426.png,8,3
data/train/train\8\99427.png,8,4
data/train/train\8\99428.png,8,3
data/train/train\9\10402.png,9,1
data/train/train\9\10403.png,9,4
data/train/train\9\10404.png,9,3
data/train/train\9\10405.png,9,4
data/train/train\9\10406.png,9,4
data/train/train\9\10408.png,9,0
data/train/train\9\10409.png,9,1
data/train/train\9\10410.png,9,3
data/train/train\9\10411.png,9,3
data/train/train\9\10412.png,9,2
data/train/train\9\10414.png,9,0
data/train/train\9\10415.png,9,1
data/train/train\9\10416.png,9,1
data/train/train\9\10417.png,9,1
data/train/train\9\10419.png,9,4
data/train/train\9\10420.png,9,0
data/train/train\9\10421.png,9,4
data/train/train\9\104215.png,9,1
data/train/train\9\104217.png,9,4
data/train/train\9\104218.png,9,2
data/train/train\9\104219.png,9,0
data/train/train\9\104220.png,9,1
data/train/train\9\104221.png,9,0
data/train/train\9\104222.png,9,3
data/train/train\9\104223.png,9,3
data/train/train\9\104224.png,9,4
data/train/train\9\104225.png,9,2
data/train/train\9\104226.png,9,3
data/train/train\9\104227.png,9,2
data/train/train\9\104228.png,9,1
data/train/train\9\104229.png,9,1
data/train/train\9\10423.png,9,3
data/train/train\9\104230.png,9,4
data/train/train\9\104231.png,9,0
data/train/train\9\104232.png,9,1
data/train/train\9\10424.png,9,1
data/train/train\9\10425.png,9,2
data/train/train\9\104255.png,9,0
data/train/train\9\104256.png,9,1
data/train/train\9\104257.png,9,1
data/train/train\9\104258.png,9,4
data/train/train\9\104259.png,9,3
data/train/train\9\10426.png,9,4
data/train/train\9\104260.png,9,2
data/train/train\9\104261.png,9,4
data/train/train\9\104262.png,9,0
data/train/train\9\104264.png,9,2
data/train/train\9\104265.png,9,0
data/train/train\9\104266.png,9,3
data/train/train\9\104267.png,9,3
data/train/train\9\104268.png,9,3
data/train/train\9\104269.png,9,2
data/train/train\9\10427.png,9,4
data/train/train\9\104270.png,9,1
data/train/train\9\104271.png,9,4
data/train/train\9\104272.png,9,2
data/train/train\9\104273.png,9,2
data/train/train\9\104274.png,9,4
data/train/train\9\10428.png,9,2
data/train/train\9\10429.png,9,0
data/train/train\9\10430.png,9,1
data/train/train\9\10431.png,9,3
data/train/train\9\10432.png,9,0
data/train/train\9\10433.png,9,1
data/train/train\9\10435.png,9,3
data/train/train\9\10437.png,9,4
data/train/train\9\10439.png,9,1
data/train/train\9\10440.png,9,0
data/train/train\9\10442.png,9,4
data/train/train\9\10443.png,9,1
data/train/train\9\10445.png,9,1
data/train/train\9\10446.png,9,1
data/train/train\9\10447.png,9,2
data/train/train\9\10448.png,9,2
data/train/train\9\10450.png,9,1
data/train/train\9\10451.png,9,3
data/train/train\9\10453.png,9,1
data/train/train\9\10454.png,9,4
data/train/train\9\10455.png,9,4
data/train/train\9\10456.png,9,0
data/train/train\9\10457.png,9,3
data/train/train\9\10458.png,9,4
data/train/train\9\10459.png,9,1
data/train/train\9\10460.png,9,0
data/train/train\9\10461.png,9,1
data/train/train\9\10462.png,9,1
data/train/train\9\10463.png,9,0
data/train/train\9\10464.png,9,0
data/train/train\9\10465.png,9,1
data/train/train\9\10466.png,9,0
data/train/train\9\10467.png,9,0
data/train/train\9\10468.png,9,0
data/train/train\9\10469.png,9,1
data/train/train\9\10470.png,9,4
data/train/train\9\10471.png,9,1
data/train/train\9\10472.png,9,0
data/train/train\9\10473.png,9,1
data/train/train\9\10474.png,9,4
data/train/train\9\10475.png,9,1
data/train/train\9\10476.png,9,3
data/train/train\9\10477.png,9,4
data/train/train\9\10478.png,9,3
data/train/train\9\10480.png,9,0
data/train/train\9\10481.png,9,0
data/train/train\9\10482.png,9,0
data/train/train\9\10483.png,9,1
data/train/train\9\10485.png,9,2
data/train/train\9\10487.png,9,1
data/train/train\9\10488.png,9,2
data/train/train\9\10489.png,9,1
data/train/train\9\10490.png,9,3
data/train/train\9\10491.png,9,3
data/train/train\9\10492.png,9,0
data/train/train\9\10493.png,9,1
data/train/train\9\10494.png,9,3
data/train/train\9\10495.png,9,0
data/train/train\9\10496.png,9,2
data/train/train\9\10497.png,9,2
data/train/train\9\13622.png,9,2
data/train/train\9\13623.png,9,3
data/train/train\9\13624.png,9,0
data/train/train\9\13625.png,9,4
data/train/train\9\13626.png,9,0
data/train/train\9\13627.png,9,4
data/train/train\9\13628.png,9,2
data/train/train\9\13629.png,9,0
data/train/train\9\13631.png,9,2
data/train/train\9\13633.png,9,3
data/train/train\9\13635.png,9,1
data/train/train\9\13636.png,9,0
data/train/train\9\13637.png,9,1
data/train/train\9\13638.png,9,4
data/train/train\9\13640.png,9,2
data/train/train\9\13641.png,9,1
data/train/train\9\30656.png,9,1
data/train/train\9\30657.png,9,0
data/train/train\9\30658.png,9,3
data/train/train\9\30659.png,9,0
data/train/train\9\30660.png,9,3
data/train/train\9\30661.png,9,1
data/train/train\9\30662.png,9,4
data/train/train\9\30663.png,9,0
data/train/train\9\30664.png,9,0
data/train/train\9\30666.png,9,2
data/train/train\9\30668.png,9,1
data/train/train\9\30669.png,9,2
data/train/train\9\30670.png,9,3
data/train/train\9\30671.png,9,2
data/train/train\9\30672.png,9,1
data/train/train\9\30673.png,9,4
data/train/train\9\30674.png,9,4
data/train/train\9\30676.png,9,3
data/train/train\9\30677.png,9,4
data/train/train\9\30678.png,9,3
data/train/train\9\30679.png,9,1
data/train/train\9\30680.png,9,1
data/train/train\9\30681.png,9,3
data/train/train\9\30683.png,9,4
data/train/train\9\30684.png,9,1
data/train/train\9\30685.png,9,4
data/train/train\9\30686.png,9,1
data/train/train\9\30687.png,9,2
data/train/train\9\30688.png,9,3
data/train/train\9\30689.png,9,3
data/train/train\9\30690.png,9,1
data/train/train\9\30691.png,9,3
data/train/train\9\30692.png,9,3
data/train/train\9\30693.png,9,0
data/train/train\9\30694.png,9,4
data/train/train\9\30695.png,9,2
data/train/train\9\30696.png,9,3
data/train/train\9\30697.png,9,1
data/train/train\9\30698.png,9,1
data/train/train\9\30700.png,9,2
data/train/train\9\30701.png,9,0
data/train/train\9\30702.png,9,4
data/train/train\9\30705.png,9,2
data/train/train\9\30706.png,9,2
data/train/train\9\30707.png,9,1
data/train/train\9\30708.png,9,2
data/train/train\9\30711.png,9,3
data/train/train\9\30713.png,9,1
data/train/train\9\30714.png,9,3
data/train/train\9\30715.png,9,0
data/train/train\9\30716.png,9,3
data/train/train\9\30718.png,9,2
data/train/train\9\30719.png,9,0
data/train/train\9\30720.png,9,0
data/train/train\9\30721.png,9,4
data/train/train\9\30722.png,9,2
data/train/train\9\30723.png,9,3
data/train/train\9\30724.png,9,1
data/train/train\9\30725.png,9,2
data/train/train\9\30726.png,9,2
data/train/train\9\30727.png,9,2
data/train/train\9\30728.png,9,1
data/train/train\9\30730.png,9,2
data/train/train\9\30731.png,9,3
data/train/train\9\30732.png,9,4
data/train/train\9\30733.png,9,3
data/train/train\9\30734.png,9,0
data/train/train\9\30735.png,9,3
data/train/train\9\30736.png,9,4
data/train/train\9\30737.png,9,1
data/train/train\9\30738.png,9,1
data/train/train\9\30739.png,9,2
data/train/train\9\30740.png,9,2
data/train/train\9\30741.png,9,4
data/train/train\9\30743.png,9,3
data/train/train\9\30744.png,9,4
data/train/train\9\30745.png,9,0
data/train/train\9\30746.png,9,1
data/train/train\9\30747.png,9,1
data/train/train\9\30748.png,9,1
data/train/train\9\30749.png,9,2
data/train/train\9\30751.png,9,0
data/train/train\9\30754.png,9,1
data/train/train\9\30755.png,9,3
data/train/train\9\30756.png,9,1
data/train/train\9\30757.png,9,1
data/train/train\9\30758.png,9,1
data/train/train\9\30759.png,9,3
data/train/train\9\30760.png,9,0
data/train/train\9\30761.png,9,4
data/train/train\9\30762.png,9,1
data/train/train\9\30764.png,9,3
data/train/train\9\30765.png,9,2
data/train/train\9\30766.png,9,1
data/train/train\9\30767.png,9,2
data/train/train\9\30768.png,9,4
data/train/train\9\30770.png,9,4
data/train/train\9\30771.png,9,3
data/train/train\9\30772.png,9,4
data/train/train\9\30773.png,9,1
data/train/train\9\30774.png,9,4
data/train/train\9\30775.png,9,1
data/train/train\9\30776.png,9,3
data/train/train\9\30778.png,9,4
data/train/train\9\30779.png,9,0
data/train/train\9\30780.png,9,1
data/train/train\9\30782.png,9,4
data/train/train\9\30783.png,9,1
data/train/train\9\30784.png,9,0
data/train/train\9\30785.png,9,0
data/train/train\9\30786.png,9,0
data/train/train\9\30788.png,9,2
data/train/train\9\30791.png,9,3
data/train/train\9\30792.png,9,1
data/train/train\9\30793.png,9,4
data/train/train\9\30795.png,9,4
data/train/train\9\30796.png,9,0
data/train/train\9\30797.png,9,4
data/train/train\9\30799.png,9,4
data/train/train\9\30800.png,9,0
data/train/train\9\30801.png,9,4
data/train/train\9\30802.png,9,4
data/train/train\9\30805.png,9,0
data/train/train\9\30806.png,9,3
data/train/train\9\30807.png,9,0
data/train/train\9\30809.png,9,2
data/train/train\9\30810.png,9,3
data/train/train\9\30811.png,9,1
data/train/train\9\30812.png,9,2
data/train/train\9\30813.png,9,0
data/train/train\9\30815.png,9,3
data/train/train\9\30816.png,9,0
data/train/train\9\30817.png,9,0
data/train/train\9\30818.png,9,1
data/train/train\9\30820.png,9,2
data/train/train\9\30821.png,9,2
data/train/train\9\30822.png,9,0
data/train/train\9\30823.png,9,4
data/train/train\9\30824.png,9,1
data/train/train\9\30825.png,9,2
data/train/train\9\30826.png,9,1
data/train/train\9\30827.png,9,0
data/train/train\9\30828.png,9,2
data/train/train\9\30829.png,9,4
data/train/train\9\30831.png,9,1
data/train/train\9\30832.png,9,1
data/train/train\9\30833.png,9,1
data/train/train\9\30834.png,9,3
data/train/train\9\30835.png,9,2
data/train/train\9\30836.png,9,1
data/train/train\9\30837.png,9,0
data/train/train\9\30838.png,9,2
data/train/train\9\30839.png,9,1
data/train/train\9\30840.png,9,1
data/train/train\9\30841.png,9,4
data/train/train\9\30842.png,9,0
data/train/train\9\30843.png,9,4
data/train/train\9\30844.png,9,4
data/train/train\9\30845.png,9,0
data/train/train\9\30847.png,9,3
data/train/train\9\30848.png,9,4
data/train/train\9\30849.png,9,0
data/train/train\9\30850.png,9,4
data/train/train\9\30851.png,9,4
data/train/train\9\30852.png,9,3
data/train/train\9\30853.png,9,2
data/train/train\9\30854.png,9,2
data/train/train\9\30855.png,9,3
data/train/train\9\30856.png,9,0
data/train/train\9\30857.png,9,0
data/train/train\9\30858.png,9,0
data/train/train\9\30860.png,9,2
data/train/train\9\30861.png,9,4
data/train/train\9\30862.png,9,0
data/train/train\9\30863.png,9,2
data/train/train\9\30864.png,9,3
data/train/train\9\30865.png,9,1
data/train/train\9\30866.png,9,4
data/train/train\9\30867.png,9,0
data/train/train\9\30868.png,9,2
data/train/train\9\30869.png,9,0
data/train/train\9\30870.png,9,3
data/train/train\9\30871.png,9,0
data/train/train\9\30872.png,9,2
data/train/train\9\30873.png,9,2
data/train/train\9\30874.png,9,1
data/train/train\9\30875.png,9,1
data/train/train\9\30876.png,9,0
data/train/train\9\30877.png,9,2
data/train/train\9\30878.png,9,2
data/train/train\9\30879.png,9,1
data/train/train\9\30880.png,9,1
data/train/train\9\30881.png,9,4
data/train/train\9\30882.png,9,0
data/train/train\9\30883.png,9,1
data/train/train\9\30884.png,9,0
data/train/train\9\30885.png,9,0
data/train/train\9\30886.png,9,2
data/train/train\9\30887.png,9,1
data/train/train\9\30888.png,9,2
data/train/train\9\30889.png,9,0
data/train/train\9\30890.png,9,0
data/train/train\9\30891.png,9,0
data/train/train\9\30892.png,9,0
data/train/train\9\30893.png,9,3
data/train/train\9\30894.png,9,1
data/train/train\9\30895.png,9,3
data/train/train\9\30896.png,9,0
data/train/train\9\30898.png,9,4
data/train/train\9\30899.png,9,4
data/train/train\9\42237.png,9,4
data/train/train\9\42238.png,9,2
data/train/train\9\42239.png,9,2
data/train/train\9\42240.png,9,4
data/train/train\9\42241.png,9,1
data/train/train\9\42243.png,9,1
data/train/train\9\42244.png,9,1
data/train/train\9\42245.png,9,3
data/train/train\9\42246.png,9,1
data/train/train\9\42247.png,9,1
data/train/train\9\42248.png,9,1
data/train/train\9\42249.png,9,2
data/train/train\9\42250.png,9,0
data/train/train\9\42251.png,9,1
data/train/train\9\42252.png,9,4
data/train/train\9\42254.png,9,2
data/train/train\9\42255.png,9,0
data/train/train\9\42256.png,9,2
data/train/train\9\42257.png,9,0
data/train/train\9\42258.png,9,0
data/train/train\9\42259.png,9,3
data/train/train\9\42260.png,9,2
data/train/train\9\42261.png,9,0
data/train/train\9\42262.png,9,0
data/train/train\9\42263.png,9,1
data/train/train\9\42264.png,9,0
data/train/train\9\42266.png,9,4
data/train/train\9\42267.png,9,1
data/train/train\9\42268.png,9,3
data/train/train\9\42269.png,9,4
data/train/train\9\42270.png,9,3
data/train/train\9\42271.png,9,2
data/train/train\9\42272.png,9,3
data/train/train\9\42273.png,9,3
data/train/train\9\42274.png,9,4
data/train/train\9\42275.png,9,4
data/train/train\9\42276.png,9,3
data/train/train\9\42277.png,9,1
data/train/train\9\42278.png,9,2
data/train/train\9\42279.png,9,4
data/train/train\9\42281.png,9,3
data/train/train\9\42284.png,9,2
data/train/train\9\42285.png,9,1
data/train/train\9\42286.png,9,3
data/train/train\9\42288.png,9,1
data/train/train\9\42289.png,9,1
data/train/train\9\42290.png,9,3
data/train/train\9\42291.png,9,2
data/train/train\9\42292.png,9,4
data/train/train\9\42294.png,9,3
data/train/train\9\42295.png,9,2
data/train/train\9\42296.png,9,1
data/train/train\9\42297.png,9,4
data/train/train\9\42298.png,9,3
data/train/train\9\42299.png,9,3
data/train/train\9\42300.png,9,4
data/train/train\9\42301.png,9,3
data/train/train\9\42302.png,9,3
data/train/train\9\42303.png,9,3
data/train/train\9\42305.png,9,1
data/train/train\9\42306.png,9,4
data/train/train\9\42307.png,9,3
data/train/train\9\42308.png,9,3
data/train/train\9\42309.png,9,0
data/train/train\9\42311.png,9,3
data/train/train\9\42313.png,9,2
data/train/train\9\42314.png,9,2
data/train/train\9\42315.png,9,2
data/train/train\9\42317.png,9,0
data/train/train\9\42318.png,9,1
data/train/train\9\42319.png,9,3
data/train/train\9\42320.png,9,3
data/train/train\9\42321.png,9,2
data/train/train\9\42322.png,9,2
data/train/train\9\42323.png,9,3
data/train/train\9\42324.png,9,4
data/train/train\9\42325.png,9,4
data/train/train\9\42326.png,9,4
data/train/train\9\42327.png,9,2
data/train/train\9\42328.png,9,0
data/train/train\9\42333.png,9,1
data/train/train\9\42334.png,9,4
data/train/train\9\42335.png,9,0
data/train/train\9\42336.png,9,3
data/train/train\9\42338.png,9,1
data/train/train\9\42339.png,9,1
data/train/train\9\42340.png,9,0
data/train/train\9\42341.png,9,4
data/train/train\9\42342.png,9,4
data/train/train\9\42343.png,9,2
data/train/train\9\42344.png,9,3
data/train/train\9\42346.png,9,3
data/train/train\9\42347.png,9,3
data/train/train\9\42348.png,9,2
data/train/train\9\42352.png,9,3
data/train/train\9\42353.png,9,4
data/train/train\9\42354.png,9,1
data/train/train\9\42356.png,9,0
data/train/train\9\42357.png,9,4
data/train/train\9\42358.png,9,2
data/train/train\9\42359.png,9,3
data/train/train\9\42360.png,9,0
data/train/train\9\42361.png,9,2
data/train/train\9\42362.png,9,3
data/train/train\9\42363.png,9,1
data/train/train\9\42364.png,9,3
data/train/train\9\42365.png,9,0
data/train/train\9\42366.png,9,4
data/train/train\9\42367.png,9,4
data/train/train\9\42368.png,9,3
data/train/train\9\42370.png,9,4
data/train/train\9\42371.png,9,1
data/train/train\9\42372.png,9,2
data/train/train\9\42373.png,9,2
data/train/train\9\42375.png,9,3
data/train/train\9\42376.png,9,2
data/train/train\9\42377.png,9,1
data/train/train\9\42378.png,9,0
data/train/train\9\42379.png,9,1
data/train/train\9\42380.png,9,4
data/train/train\9\42381.png,9,0
data/train/train\9\42383.png,9,0
data/train/train\9\42384.png,9,2
data/train/train\9\42385.png,9,4
data/train/train\9\42386.png,9,2
data/train/train\9\42387.png,9,0
data/train/train\9\42388.png,9,4
data/train/train\9\42389.png,9,3
data/train/train\9\42390.png,9,2
data/train/train\9\42391.png,9,2
data/train/train\9\42392.png,9,4
data/train/train\9\42393.png,9,2
data/train/train\9\42394.png,9,4
data/train/train\9\42395.png,9,4
data/train/train\9\42396.png,9,1
data/train/train\9\42397.png,9,2
